Line Number	Verse Reference	Word	Full Line
33077	ΣΟΦΙΑ ΣΕΙΡΑΧ 32:10	καθεύρεμα	\vs{10}Δὸς ὑψίστῳ κατὰ τὴν δόσιν αὐτοῦ, καὶ ἐν ἀγαθῷ ὀφθαλμῷ καθεύρεμα χειρός.
33313	ΣΟΦΙΑ ΣΕΙΡΑΧ 39:17	θημωνία	\vs{17}Πάντα γὰρ ἐν καιρῷ αὐτοῦ ζητηθήσεται· ἐν λόγῳ αὐτοῦ ἔστη ὡς θημωνία ὕδωρ, καὶ ἐν ῥήματι στόματος αὐτοῦ ἀποδοχεῖα ὑδάτων.
33412	ΣΟΦΙΑ ΣΕΙΡΑΧ 42:7	λῆψις	\vs{7}Ὃ ἐὰν παραδίδως, ἐν ἀριθμῷ καὶ σταθμῷ, καὶ δόσις καὶ λῆψις παντὶ ἐν γραφῇ.
33448	ΣΟΦΙΑ ΣΕΙΡΑΧ 43:12	ἐτάννυσαν	\vs{12}Ἐγύρωσεν οὐρανὸν ἐν κυκλώσει δόξης, χεῖρες ὑψίστου ἐτάννυσαν αὐτό.
33470	ΣΟΦΙΑ ΣΕΙΡΑΧ 43:30	καθόσον	\vs{30}Δοξάζοντες Κύριον ὑψώσατε καθόσον ἂν δύνησθε, ὑπερέξει γὰρ καὶ ἔτι· καὶ ὑψοῦντες αὐτὸν πληθύνατε ἐν ἰσχύϊ, μὴ κοπιᾶτε, οὐ γὰρ μὴ ἐφίκησθε.
33521	ΣΟΦΙΑ ΣΕΙΡΑΧ 45:14	καθημέραν	\vs{14}Θυσίαι αὐτοῦ ὁλοκαρπωθήσονται καθημέραν ἐνδελεχῶς δίς.
33691	ΣΟΦΙΑ ΣΕΙΡΑΧ 51:3	ἑτοίμων	\vs{3}καὶ ἐλυτρώσω με, κατὰ τὸ πλῆθος ἐλέους καὶ ὀνόματός σου, ἐκ βρυγμῶν ἑτοίμων εἰς βρῶμα, ἐκ χειρὸς ζητούντων τὴν ψυχήν μου, ἐκ πλειόνων θλίψεων ὧν ἔσχον,
33921	ΒΑΡΟΥΧ 5:7	ἀεννάους	\vs{7}Συνέταξε γὰρ ὁ Θεὸς ταπεινοῦσθαι πᾶν ὄρος ὑψηλὸν, καὶ θῖνας ἀεννάους, καὶ φάραγγας πληροῦσθαι εἰς ὁμαλισμὸν τῆς γῆς, ἵνα βαδίσῃ Ἰσραὴλ ἀσφαλῶς τῇ τοῦ Θεοῦ δόξῃ.
34142	ΒΗΛ ΚΑΙ ΔΡΑΚΩΝ 1:14	κατέσεισαν	\vs{14}Καὶ ἐγένετο ὡς ἐξήλθοσαν ἐκεῖνοι, καὶ ὁ βασιλεὺς παρέθηκε τὰ βρώματα τῷ Βήλ· καὶ ἐπέταξε Δανιὴλ τοῖς παιδαρίοις αὐτοῦ, καὶ ἤνεγκαν τέφραν· καὶ κατέσεισαν ὅλον τὸν ναὸν ἐνώπιον τοῦ βασιλέως μόνου· καὶ ἐξελθόντες ἔκλεισαν τὴν θύραν, καὶ ἐσφραγίσαντο ἐν τῷ δακτυλίῳ τοῦ βασιλέως, καὶ ἀπῆλθον.
34187	ΜΑΚΚΑΒΑΙΩΝ Α 1:1	Χεττειεὶμ	\lettrine[lines=2, loversize=0.2, nindent=0em, findent=.25em]{\textcolor{bookheadingcolor}{Κ}}{ΑΙ} ἐγένετο μετὰ τὸ πατάξαι Ἀλέξανδρον τὸν Φιλίππου τὸν Μακεδόνα, ὃς ἐξῆλθεν ἐκ τῆς γῆς Χεττειεὶμ, καὶ ἐπάταξε τὸν Δαρεῖον βασιλέα Περσῶν καὶ Μήδων, καὶ ἐβασίλευσεν ἀντʼ αὐτοῦ πρότερος ἐπὶ τὴν Ἑλλάδα.
34213	ΜΑΚΚΑΒΑΙΩΝ Α 1:21	ὑπερηφανείᾳ	\vs{21}Καὶ εἰσῆλθεν εἰς τὸ ἁγίασμα ἐν ὑπερηφανείᾳ, καὶ ἔλαβε τὸ θυσιαστήριον τὸ χρυσοῦν, καὶ τὴν λυχνίαν τοῦ φωτὸς, καὶ πάντα τὰ σκεύη αὐτῆς,
34217	ΜΑΚΚΑΒΑΙΩΝ Α 1:24	ὑπερηφανείαν	\vs{24}Καὶ λαβὼν πάντα ἀπῆλθεν εἰς τὴν γῆν αὐτοῦ· καὶ ἐποίησε φονοκτονίαν, καὶ ἐλάλησεν ὑπερηφανείαν μεγάλην.
34245	ΜΑΚΚΑΒΑΙΩΝ Α 1:47	εἰδωλεῖα	\vs{47}οἰκοδομῆσαι βωμοὺς, καὶ τεμένη, καὶ εἰδωλεῖα, καὶ θύειν ὕεια, καὶ κτήνη κοινὰ,
34281	ΜΑΚΚΑΒΑΙΩΝ Α 2:11	ἐλευθήρας	\vs{11}Πᾶς ὁ κόσμος αὐτῆς ἀφῃρέθη, ἀντὶ ἐλευθήρας ἐγένετο εἰς δούλην.
34398	ΜΑΚΚΑΒΑΙΩΝ Α 3:30	δαψιλεῖ	\vs{30}Καὶ εὐλαβήθη μὴ οὐκ ἔχῃ ὡς ἅπαξ καὶ δὶς εἰς τὰς δαπάνας καὶ τὰ δόματα ἃ ἐδίδου ἔμπροσθεν δαψιλεῖ χειρὶ, καὶ ἐπερίσσευσεν ὑπέρ τοὺς βασιλεῖς τοὺς ἔμπροσθεν.
34474	ΜΑΚΚΑΒΑΙΩΝ Α 4:27	γεγόνει	\vs{27}Ὁ δὲ ἀκούσας συνεχύθη καὶ ἠθύμει, ὅτι οὐχ οἷα ἤθελε, τοιαῦτα γεγόνει τῷ Ἰσραὴλ, καὶ οὐχ οἷα ἐνετείλατο αὐτῷ ὁ βασιλεὺς, τοιαῦτα ἐξέβη.
34484	ΜΑΚΚΑΒΑΙΩΝ Α 4:34	συνέβαλον	\vs{34}Καὶ συνέβαλον ἀλλήλοις, καὶ ἔπεσον ἐκ τῆς παρεμβολῆς Λυσίου εἰς πεντακισχιλίους ἄνδρας, καὶ ἔπεσον ἐξ ἐναντίας αὐτῶν.
34508	ΜΑΚΚΑΒΑΙΩΝ Α 4:52	ἐννάτου	\vs{52}Καὶ ὤρθρισαν τοπρωῒ τῇ πέμπτῃ καὶ εἰκάδι τοῦ μηνὸς τοῦ ἐννάτου· οὗτος ὁ μὴν Χασελεῦ τοῦ ὀγδόου καὶ τεσσαρακοστοῦ καὶ ἑκατοστοῦ ἔτους.
34632	ΜΑΚΚΑΒΑΙΩΝ Α 6:16	ἐννάτου	\vs{16}Καὶ ἀπέθανεν ἐκεῖ Ἀντίοχος ὁ βασιλεὺς ἔτους ἐννάτου καὶ τεσσαρακοστοῦ καὶ ἑκατοστοῦ.
34836	ΜΑΚΚΑΒΑΙΩΝ Α 9:26	ἐξεδίκει	\vs{26}Καὶ ἐξεζήτουν καὶ ἐξηρεύνων τοὺς φίλους Ἰούδα, καὶ ἦγον αὐτοὺς πρὸς Βακχίδην· καὶ ἐξεδίκει ἐν αὐτοῖς, καὶ ἐνέπαιζεν αὐτοῖς.
34933	ΜΑΚΚΑΒΑΙΩΝ Α 10:30	Σαμαρείτιδος	\vs{30}καὶ ἀντὶ τοῦ τρίτου τῆς σπορᾶς, καὶ ἀντὶ τοῦ ἡμίσους τοῦ καρποῦ τοῦ ξυλίνου τοῦ ἐπιβάλλοντός μοι λαβεῖν ἀφίημι ἀπὸ τῆς σήμερον καὶ ἐπέκεινα τοῦ λαβεῖν ἀπὸ τῆς γῆς Ἰούδα, καὶ ἀπὸ τῶν τριῶν νομῶν τῶν προστιθεμένων αὐτῇ ἀπὸ τῆς Σαμαρείτιδος καὶ Γαλιλαίας, καὶ ἀπὸ τῆς σήμερον ἡμέρας καὶ εἰς τὸν αἰῶνα χρόνον.
35007	ΜΑΚΚΑΒΑΙΩΝ Α 10:83	εἰδωλεῖον	\vs{83}Καὶ ἡ ἵππος ἐσκορπίσθη ἐν τῷ πεδίῳ, καὶ ἔφυγον εἰς Ἄζωτον, καὶ εἰσῆλθον εἰς Βηθδαγὼν τὸ εἰδωλεῖον αὐτῶν, τοῦ σωθῆναι
35023	ΜΑΚΚΑΒΑΙΩΝ Α 11:5	ψογῆσαι	\vs{5}Καὶ διηγήσαντο τῷ βασιλεῖ ἃ ἐποίησεν Ἰωνάθαν, εἰς τὸ ψογῆσαι αὐτόν· καὶ ἐσίγησεν ὁ βασιλεύς.
35031	ΜΑΚΚΑΒΑΙΩΝ Α 11:11	ἐψόγησεν	\vs{11}Καὶ ἐψόγησεν αὐτὸν χάριν τοῦ ἐπιθυμῆσαι αὐτὸν τῆς βασιλείας αὐτοῦ·
35056	ΜΑΚΚΑΒΑΙΩΝ Α 11:28	Σαμαρεῖτιν	\vs{28}Καὶ ἠξίωσεν Ἰωνάθαν τὸν βασιλέα ποιῆσαι τὴν Ἰουδαίαν ἀφορολόγητον, καὶ τὰς τρεῖς τοπαρχίας, καὶ τὴν Σαμαρεῖτιν, καὶ ἐπηγγείλατο αὐτῷ τάλαντα τριακόσια.
35064	ΜΑΚΚΑΒΑΙΩΝ Α 11:34	Σαμαρείτιδος	\vs{34}Ἑστάκαμεν οὖν αὐτοῖς τὰ τε ὅρια τῆς Ἰουδαίας, καὶ τοὺς τρεῖς νομοὺς, Ἀφαίρεμα, καὶ Λύδδαν, καὶ Ῥαμαθὲμ, αἵτινες προσετέθησαν τῇ Ἰουδαίᾳ ἀπὸ τῆς Σαμαρείτιδος, καὶ πάντα τὰ συγκυροῦντα αὐτοῖς πᾶσι τοῖς θυσιάζουσιν εἰς Ἱεροσόλυμα, ἀντὶ τῶν βασιλικῶν ὧν ἐλάμβανεν ὁ βασιλεὺς παρʼ αὐτῶν τοπρότερον κατʼ ἐνιαυτὸν ἀπὸ τῶν γεννημάτων τῆς γῆς, καὶ ἀπὸ τῶν ἀκροδρύων.
35169	ΜΑΚΚΑΒΑΙΩΝ Α 12:33	πλησίων	\vs{33}Καὶ Σίμων ἐξῆλθε, καὶ διώδευσεν ἕως Ἀσκάλωνος, καὶ τῶν πλησίων ὀχυρωμάτων, καὶ ἐξέκλινεν εἰς Ἰόππην, καὶ προκατελάβετο αὐτήν.
35316	ΜΑΚΚΑΒΑΙΩΝ Α 14:32	ὡπλοδότησε	\vs{32}τότε ἀνέστη Σίμων, καὶ ἐπολέμησε περὶ τοῦ ἔθνους αὐτοῦ, καὶ ἐδαπάνησε χρήματα πολλὰ τῶν ἑαυτοῦ, καὶ ὡπλοδότησε τοὺς ἄνδρας τῆς δυνάμεως τοῦ ἔθνους αὐτοῦ, καὶ ἔδωκεν αὐτοῖς ὀψώνια,
35331	ΜΑΚΚΑΒΑΙΩΝ Α 14:43	περιβάληται	\vs{43}καὶ ὅπως μέλοι αὐτῷ περὶ τῶν ἁγίων, καὶ ὅπως ἀκούηται ὑπὸ πάντων, καὶ ὅπως γράφωνται ἐπὶ τῷ ὀνόματι αὐτοῦ πᾶσαι συγγραφαὶ ἐν τῇ χώρᾳ, καὶ ὅπως περιβάληται πορφύραν, καὶ χρυσοφορῇ.
35491	ΜΑΚΚΑΒΑΙΩΝ Β 1:36	Νεφθαεί	\vs{36}Προσηγόρευσαν δὲ οἱ περὶ τὸν Νεεμίαν τοῦτο Νέφθαρ, ὃ διερμηνεύεται Καθαρισμός· καλεῖται δὲ παρὰ τοῖς πολλοῖς Νεφθαεί.
35510	ΜΑΚΚΑΒΑΙΩΝ Β 2:13	ἀναθημάτων	\vs{13}Ἐξηγοῦντο δὲ καὶ ἐν ταῖς ἀναγραφαῖς, καὶ ἐν τοῖς ὑπομνηματισμοῖς τοῖς κατὰ τὸν Νεεμίαν τὰ αὐτά, καὶ ὡς καταβαλλόμενος βιβλιοθήκην, ἐπισυνήγαγε τὰ περὶ τῶν βασιλέων καὶ προφητῶν, καὶ τὰ τοῦ Δαυεὶδ, καὶ ἐπιστολὰς βασιλέων περὶ ἀναθημάτων.
35531	ΜΑΚΚΑΒΑΙΩΝ Β 2:30	καταμέρος	\vs{30}Τὸ μὲν ἐμβατεύειν, καὶ περί πάντων ποιεῖσθαι λόγον καὶ πολυπραγμονεῖν ἐν τοῖς καταμέρος, τῷ τῆς ἱστορίας ἀρχηγέτῃ καθήκει·
35553	ΜΑΚΚΑΒΑΙΩΝ Β 3:13	ἀναληπτέα	\vs{13}Ὁ δὲ Ἡλιόδωρος διʼ ἃς εἶχε βασιλικὰς ἐντολὰς, πάντως ἔλεγεν εἰς τὸ βασιλικὸν ἀναληπτέα ταῦτα εἶναι.
35572	ΜΑΚΚΑΒΑΙΩΝ Β 3:26	προεφάνησαν	\vs{26}Ἕτεροι δὲ δύο προεφάνησαν αὐτῷ νεανίαι, τῇ ῥώμῃ μὲν ἐκπρεπεῖς, κάλλιστοι δὲ τῇ δόξῃ, διαπρεπεῖς δὲ τὴν περιβολήν· οἳ καὶ παρασταντες ἐξ ἑκατέρου μέρους, ἐμαστίγουν αὐτὸν ἀδιαλείπτως, πολλὰς ἐπιῤῥιπτοῦντες αὐτῷ πληγάς.
35583	ΜΑΚΚΑΒΑΙΩΝ Β 3:34	διάγγελε	\vs{34}Σὺ δὲ ὑπʼ αὐτοῦ μεμαστιγωμένος διάγγελε πᾶσι τὸ μεγαλεῖον τοῦ Θεοῦ κράτος· ταῦτα δὲ εἰπόντες ἀφανεῖς ἐγένοντο.
35612	ΜΑΚΚΑΒΑΙΩΝ Β 4:14	πρόκλησιν	\vs{14}ὥστε μηκέτι περὶ τὰς τοῦ θυσιαστηρίου λειτουργίας προθύμους εἶναι τοὺς ἱερεῖς, ἀλλὰ τοῦ μὲν ναοῦ καταφρονοῦντες, καὶ τῶν θυσιῶν ἀμελοῦντες ἔσπευδον μετέχειν τῆς ἐν παλαίστρᾳ παρανόμου χορηγίας, μετὰ τὴν τοῦ δίσκου πρόκλησιν.
35620	ΜΑΚΚΑΒΑΙΩΝ Β 4:20	τριήρων	\vs{20}Ἔπεμψεν οὖν ταῦτα, διὰ μὲν τὸν ἀποστείλαντα εἰς τὴν τοῦ Ἡρακλέους θυσίαν, ἕνεκεν δὲ τῶν παρακομιζόντων, εἰς τὰς τῶν τριήρων κατασκευάς.
35651	ΜΑΚΚΑΒΑΙΩΝ Β 4:41	Συνιδότες	\vs{41}Συνιδότες δὲ καὶ τὴν ἐπίθεσιν τοῦ Λυσιμάχου, συναρπάσαντες οἱ μὲν πέτρους, οἱ δὲ ξύλων πάχη, τινὲς δὲ ἐκ τῆς παρακειμένης σποδοῦ δρασσόμενοι, φύρδην ἐνετίνασσον εἰς τοὺς περὶ τὸν Λυσίμαχον.
35688	ΜΑΚΚΑΒΑΙΩΝ Β 5:18	προενέχεσθαι	\vs{18}Εἰ δὲ μὴ συνέβαινε προενέχεσθαι πολλοῖς ἁμαρτήμασι, καθάπερ ὁ Ἡλιόδωρος ὁ πεμφθεὶς ὑπὸ Σελεύκου τοῦ βασιλέως ἐπὶ τὴν ἐπίσκεψιν τοῦ γαζοφυλακίου, οὗτος προαχθεὶς παραχρῆμα μαστιγωθεὶς ἀνετράπη τοῦ θράσους.
35738	ΜΑΚΚΑΒΑΙΩΝ Β 6:24	ἐννενηκονταετῆ	\vs{24}Οὐ γὰρ τῆς ἡμετέρας ἡλικίας ἄξιόν ἐστιν ὑποκριθῆναι, ἵνα πολλοὶ τῶν νέων ὑπολαβόντες Ἐλεάζαρον τὸν ἐννενηκονταετῆ μεταβεβηκέναι εἰς ἀλλοφυλισμόν,
35739	ΜΑΚΚΑΒΑΙΩΝ Β 6:25	κατακτήσομαι	\vs{25}καὶ αὐτοὶ διὰ τὴν ἐμὴν ὑπόκρισιν, καὶ διὰ τὸ μικρὸν καὶ ἀκαριαῖον ζῇν πλανηθῶσι διʼ ἐμέ, καὶ μῦσος καὶ κηλίδα τοῦ γήρως κατακτήσομαι.
35755	ΜΑΚΚΑΒΑΙΩΝ Β 7:4	μετρὸς	\vs{4}Τῶν δὲ ἐκπυρωθέντων, παραχρῆμα τὸν γενόμενον αὐτῶν προήγορον προσέταξε γλωσσοτομεῖν, καὶ περισκυθίσαντας ἀκρωτηριάζειν, τῶν λοιπῶν ἀδελφῶν, καὶ τῆς μετρὸς, συνορώντων.
35770	ΜΑΚΚΑΒΑΙΩΝ Β 7:14	γεννόμενος	\vs{14}Καὶ γεννόμενος πρὸς τὸ τελευτᾷν, οὕτως ἔφη, αἱρετὸν μεταλλάσσοντας ὑπʼ ἀνθρώπων τὰς ὑπὸ τοῦ Θεοῦ προσδοκᾷν ἐλπίδας, πάλιν ἀναστήσεσθαι ὑπʼ αὐτοῦ· σοὶ μὲν γὰρ ἀνάστασις εἰς ζωὴν οὐκ ἔσται.
35793	ΜΑΚΚΑΒΑΙΩΝ Β 7:30	καταλεγούσης	\vs{30}Ἔτι δὲ ταύτης καταλεγούσης ὁ νεανίας εἶπε, τίνα μένετε; οὐχ ὑπακούω τοῦ προστάγματος τοῦ βασιλέως· τοῦ δὲ προστάγματος ἀκούω τοῦ νόμου τοῦ δοθέντος τοῖς πατράσιν ἡμῶν διὰ Μωυσέως.
35801	ΜΑΚΚΑΒΑΙΩΝ Β 7:36	ἀεννάου	\vs{36}Οἱ μὲν γὰρ νῦν ἡμέτεροι ἀδελφοὶ βραχὺν ὑπενέγκαντες πόνον, ἀεννάου ζωῆς ὑπὸ διαθήκην Θεοῦ πεπτώκασι· σὺ δὲ τῇ τοῦ Θεοῦ κρίσει δίκαια τὰ πρόστιμα τῆς ὑπετηφανίας ἀποίσῃ.
35836	ΜΑΚΚΑΒΑΙΩΝ Β 8:16	πολυπληθίαν	\vs{16}Συναγαγὼν δὲ ὁ Μακκαβαῖος τοὺς περὶ αὐτὸν ὄντας τὸν ἀριθμὸν ἑξακισχιλίους, παρεκάλει μὴ καταπλαγῆναι τοὺς πολεμίους, μηδὲ εὐλαβεῖσθαι τὴν τῶν ἀδίκως παραγινομένων ἐπʼ αὐτοὺς ἐθνῶν πολυπληθίαν, ἀγωνίσασθαι δὲ γενναίως,
35928	ΜΑΚΚΑΒΑΙΩΝ Β 10:13	παρέκαστα	\vs{13}Ὅθεν κατηγορούμενος ὑπὸ τῶν φίλων πρὸς τὸν Εὐπάτορα, καὶ προδότης παρέκαστα ἀκούων, διὰ τὸ τὴν Κύπρον ἐμπιστευθέντα ὑπὸ τοῦ Φιλομήτορος ἐκλιπεῖν, καὶ πρὸς Ἀντίοχον τὸν Ἐπιφανῆ ἀναχωρῆσαι, μήτʼ εὐγενῆ τὴν ἐξουσίαν ἔχων, ὑπʼ ἀθυμίας φαρμακεύσας ἑαυτὸν ἐξέλιπε τὸν βίον.
35930	ΜΑΚΚΑΒΑΙΩΝ Β 10:14	παρέκαστα	\vs{14}Γοργίας δὲ γενόμενος στρατηγὸς τῶν τόπων, ἐξενοτρόφει, καὶ παρέκαστα πρὸς τοὺς Ἰουδαίους ἐπολεμοτρόφει,
35983	ΜΑΚΚΑΒΑΙΩΝ Β 11:13	ἐλάσσωμα	\vs{13}Οὐκ ἄνους δὲ ὑπάρχων, πρὸς ἑαυτὸν ἀντιβάλλων τὸ γεγονὸς περὶ ἐαυτὸν ἐλάσσωμα, καὶ συννοήσας ἀνικήτους εἶναι τοὺς Ἑβραίους, τοῦ πάντα δυναμένου Θεοῦ συμμαχοῦντος αὐτοῖς,
35992	ΜΑΚΚΑΒΑΙΩΝ Β 11:21	Διοσκορινθίου	\vs{21}Ἔῤῥωσθε· ἔτους ἑκατοστοῦ τεσσαρακοστοῦ ὀγδόου, Διοσκορινθίου εἰκοστῇ τετάρτῃ.
36033	ΜΑΚΚΑΒΑΙΩΝ Β 12:13	παμμιγέσιν	\vs{13}Ἐπέβαλε δὲ καὶ ἐπί τινα πόλιν γεφυροῦν ὀχυρὰν καὶ τείχεσι περιπεφραγμένην, καὶ παμμιγέσιν ἔθνεσι κατοικουμένην, ὄνομα δὲ Κάσπιν.
36038	ΜΑΚΚΑΒΑΙΩΝ Β 12:17	Τουβιήνους	\vs{17}Ἐκεῖθεν δὲ ἀποσπάσαντες σταδίους ἑπτακοσίους πεντήκοντα διήνυσαν εἰς τὸν Χάρακα, πρὸς τοὺς λεγομένους Τουβιήνους Ἰουδαίους.
36080	ΜΑΚΚΑΒΑΙΩΝ Β 13:1	ἐννάτῳ	Τῷ δὲ ἐννάτῳ καὶ τεσσαρακοστῷ καὶ ἑκατοστῷ ἔτει προσέπεσε τοῖς περὶ τὸν Ἰούδαν, Ἀντίοχον τὸν Εὐπάτορα παραγενέσθαι σὺν πλήθεσιν ἐπὶ τὴν Ἰουδαίαν,
36173	ΜΑΚΚΑΒΑΙΩΝ Β 14:41	περικατάληπτος	\vs{41}Τῶν δὲ πληθῶν μελλόντων τὸν πύργον καταλαβέσθαι, καὶ τὴν αὐλαίαν θύραν βιαζομένων, καὶ κελευόντων πῦρ προσάγειν καὶ τὰς θύρας ὑφάπτειν, περικατάληπτος γενόμενος ὑπέθηκεν ἑαυτῷ ξίφος,
36175	ΜΑΚΚΑΒΑΙΩΝ Β 14:43	εἰσβαλόντων	\vs{43}Τῇ δὲ πληγῇ μὴ κατευθικτήσας διὰ τὴν τοῦ ἀγῶνος σπουδὴν, καὶ τῶν ὄχλων εἴσω τῶν θυρωμάτων εἰσβαλόντων, ἀναδραμὼν γενναίως ἐπὶ τὸ τεῖχος, κατεκρήμνισεν ἑαυτὸν ἀνδρείως εἰς τοὺς ὄχλους.
36235	ΜΑΚΚΑΒΑΙΩΝ Β 15:39	καταμόνας	\vs{39}Καθάπερ γὰρ οἶνον καταμόνας πίνειν, ὡσαύτως δὲ καὶ ὕδωρ πάλιν, πολέμιον· ὃν δὲ τρόπον οἶνος ὕδατι συγκερασθεὶς ἡδὺς, καὶ ἐπιτερπῆ τὴν χάριν ἀποτελεῖ, οὕτω καὶ τὸ τῆς κατασκευῆς τοῦ λόγου τέρπει τὰς ἀκοὰς τῶν ἐντυγχανόντων τῇ συντάξει· ἐνταῦθα δὲ ἔσται ἡ τελευτή.
36264	ΜΑΚΚΑΒΑΙΩΝ Γ 1:16	προπεσόντων	\vs{16}Τῶν δὲ ἱερέων ἐν ταῖς ἁγίαις ἐσθήσεσι προπεσόντων, καὶ δεομένων τοῦ μεγίστου Θεοῦ βοηθεῖν τῇ ἐνεστώσῃ ἀνάγκῃ, καί τὴν ὁρμὴν τοῦ κακῶς ἐπιβαλλομένου μεταθεῖναι, κραυγῆς τε μετὰ δακρύων τὸ ἱερὸν ἐμπλησάνων,
36264	ΜΑΚΚΑΒΑΙΩΝ Γ 1:16	ἐνεστώσῃ	\vs{16}Τῶν δὲ ἱερέων ἐν ταῖς ἁγίαις ἐσθήσεσι προπεσόντων, καὶ δεομένων τοῦ μεγίστου Θεοῦ βοηθεῖν τῇ ἐνεστώσῃ ἀνάγκῃ, καί τὴν ὁρμὴν τοῦ κακῶς ἐπιβαλλομένου μεταθεῖναι, κραυγῆς τε μετὰ δακρύων τὸ ἱερὸν ἐμπλησάνων,
36265	ΜΑΚΚΑΒΑΙΩΝ Γ 1:17	ἀπολιπόμενοι	\vs{17}οἱ κατὰ τὴν πόλιν ἀπολιπόμενοι, ταραχθέντες ἐξεπήδησαν, ἄδηλον τιθέμενοι τὸ γινόμενον.
36269	ΜΑΚΚΑΒΑΙΩΝ Γ 1:20	παραλιποῦσαι	\vs{20}Τὰ δὲ νεογνὰ τῶν τέκνων, αἵ τε πρὸς τούτοις μητέρες καὶ τιθηνοὶ παραλιποῦσαι ἄλλως καὶ ἄλλως, αἱ μὲν κατʼ οἴκους, αἱ δὲ κατὰ τὰς ἀγυιὰς ἀνεπιτρέπτως εἰς τὸ πανυπέρτατον ἱερὸν ἠθροίζοντο.
36339	ΜΑΚΚΑΒΑΙΩΝ Γ 3:6	θρυλλουμένην	\vs{6}Τὴν μὲν οὖν περὶ τοῦ γένους ἐν πᾶσι θρυλλουμένην εὐπραξίαν οἱ ἀλλόφυλοι οὐδαμῶς διηριθμήσαντο.
36340	ΜΑΚΚΑΒΑΙΩΝ Γ 3:7	ἐθρύλλουν	\vs{7}Τὴν δὲ περὶ τῶν προσκυνήσεων καὶ τροφῶν διάστασιν ἐθρύλλουν, φάσκοντες μήτε τῷ βασιλεῖ μήτε ταῖς δυνάμεσιν ὁμοσπόνδους τοὺς ἀνθρώπους γενέσθαι, δυσμενεῖς δὲ εἶναι καὶ μέγα τι τοῖς πράγμασιν ἐναντιουμένους· καὶ οὐ τῷ τυχόντι περιήψαν ψόγῳ.
36343	ΜΑΚΚΑΒΑΙΩΝ Γ 3:9	ἠγνοηκώς	\vs{9}Μὴ γὰρ οὕτως παροραθήσεται τηλικοῦτο σύστεημα μηδὲν ἠγνοηκώς.
36362	ΜΑΚΚΑΒΑΙΩΝ Γ 3:23	παρέκαστα	\vs{23}οὐ μόνον ἀπεστρέψαντο τὴν ἀτίμητον πολιτείαν, ἀλλὰ καὶ βδελύσσονται λόγῳ τε καὶ σιγῇ τοὺς ἐν αὐτοῖς ὀλίγους πρὸς ἡμᾶς γνησίως διακειμένους, παρέκαστα ὑφορώμενοι διὰ τῆς δυσκλεεστάτης ἐμβιώσεως διὰ τάχους ἡμᾶς καταστρέψαι τὰ κατορθώματα.
36375	ΜΑΚΚΑΒΑΙΩΝ Γ 4:1	προκατεσκιῤῥωμένης	Παντῇ δὲ ὅπου προσέπιπτε τοῦτο τὸ πρόσταγμα, δημοτελὴς συνίστατο τοῖς ἔθνεσιν εὐωχία μετὰ ἀλαλαγμῶν καὶ χαρᾶς, ὡς ἄν τῆς προκατεσκιῤῥωμένης αὐτοῖς πάλαι κατὰ διάνοιαν, μετὰ παῤῥησίας συνεκφαινομένης ἀπεχθείας.
36430	ΜΑΚΚΑΒΑΙΩΝ Γ 5:20	ἐπιτέλλουσαν	\vs{20}τὴν ὠμότητα χείρονα Φαλάριδος ἐσχηκὼς ἔφη, τῷ τῆς σήμερον ὕπνῳ χάριν ἔχειν αὐτούς· ἀνυπερθέτως δὲ εἰς τὴν ἐπιτέλλουσαν ἡμέραν κατὰ τὸ ὅμοιον ἑτοίμασον τοὺς ἐλέφαντας ἐπὶ τὸν τῶν ἀθεμίτων Ἰουδαίων ἀφανισμόν.
36435	ΜΑΚΚΑΒΑΙΩΝ Γ 5:23	ἐκεκράγει	\vs{23}Ἄρτι δὲ ἀλεκτρυὼν ἐκεκράγει ὄρθριος, καὶ τὰ θηρία καθωπλικὼς ὁ Ἕρμων ἐν τῷ μεγάλῳ περιστύλῳ διεκίνει.
36464	ΜΑΚΚΑΒΑΙΩΝ Γ 5:45	κατάστημα	\vs{45}Ὁ δὲ ἐλεφαντάρχης, τὰ θηρία σχεδὸν εἰπεῖν εἰς κατάστημα μανιῶδες ἀγηοχὼς, εὐωδεστάτοις πόμασιν οἴνῳ λελιβανωμένου φοβεραῖς κατεσκευασμένα σκευαῖς.
36464	ΜΑΚΚΑΒΑΙΩΝ Γ 5:45	ἀγηοχὼς	\vs{45}Ὁ δὲ ἐλεφαντάρχης, τὰ θηρία σχεδὸν εἰπεῖν εἰς κατάστημα μανιῶδες ἀγηοχὼς, εὐωδεστάτοις πόμασιν οἴνῳ λελιβανωμένου φοβεραῖς κατεσκευασμένα σκευαῖς.
36508	ΜΑΚΚΑΒΑΙΩΝ Γ 6:26	ἐξαρχῆς	\vs{26}Τίς τοὺς ἐξαρχῆς εὐνοίᾳ πρὸς ἡμᾶς κατὰ πάντα διαφέροντας πάντων ἐθνῶν, καὶ τοὺς χειρίστους πλεονάκις ἀνθρώπων ἐπιδεδεγμένους κινδύνους, οὕτως ἀθέσμοις περιέβαλεν αἰκίαις;
