Line Number	Verse Reference	Word	Full Line
11877	ΒΑΣΙΛΕΙΩΝ Δ 5:23	ἀρλυρίον	\vs{23}Καὶ εἶπε, λάβε διτάλαντον ἀργυρίου· καὶ ἔλαβε δύο τάλαντα ἀρλυρίον ἐν δυσὶ θυλάκοις, καὶ δύο ἀλλασσομένας στολὰς, καὶ ἔδωκεν ἐπὶ δύο παιδάρια αὐτοῦ, καὶ ᾖραν ἔμπροσθεν αὐτοῦ.
11907	ΒΑΣΙΛΕΙΩΝ Δ 6:20	εἶδου	\vs{20}Καὶ ἐγένετο ὡς εἰσῆλθον εἰς Σαμάρειαν, καὶ εἶπεν Ἑλισαιὲ, ἄνοιξον δή Κύριε τοὺς ὀφθαλμοὺς αὐτῶν καὶ ἰδέτωσαν· καὶ διήνοιξε Κύριος τοὺς ὀφθαλμοὺς αὐτῶν, καὶ εἶδου· καὶ ἰδοὺ ἦσαν ἐν μέσῳ Σαμαρείας.
11927	ΒΑΣΙΛΕΙΩΝ Δ 7:1	λέλει	Καὶ εἶπεν Ἑλισαιὲ ἄκουσον λόγον Κυρίου· τάδε λέλει Κύριος, ὡς ἡ ὥρα αὕτη, αὔριον μέτρον σεμιδάλεως σίκλου, καὶ δίμετρον κριθῶν σίκλου, ἐν ταῖς πύλαις Σαμαρείας.
11942	ΒΑΣΙΛΕΙΩΝ Δ 7:12	συλληψόμεθα	\vs{12}Καὶ ἀνέστη ὁ βασιλεὺς νυκτὸς, καὶ εἶπε πρὸς τοὺς παῖδας αὐτοῦ, ἀναγγελῶ δὴ ὑμῖν ἃ ἐποίησεν ἡμῖν Συρία· ἔγνωσαν ὅτι πεινῶμεν ἡμεῖς, καὶ ἐξῆλθαν ἐκ τῆς παρεμβολῆς καὶ ἐκρύβησαν ἐν τῷ ἀγρῷ, λέγοντες, ὅτι ἐξελεύσονται ἐκ τῆς πόλεως, καὶ συλληψόμεθα αὐτοὺς ζῶντας, καὶ εἰς τὴν πόλιν εἰσελευσόμεθα.
11943	ΒΑΣΙΛΕΙΩΝ Δ 7:13	κατελείφθησεν	\vs{13}Καὶ ἀπεκρίθη εἷς τῶν παίδων αὐτοῦ καὶ εἶπε, λαβέτωσαν δὴ πέντε τῶν ἵππων τῶν ὑπολελειμμένων οἳ κατελείφθησεν ὧδε, ἰδού εἰσι πρὸς πᾶν τὸ πλῆθος Ἰσραὴλ τὸ ἐκλεῖπον, καὶ ἀποστελοῦμεν ἐκεῖ καὶ ὀψόμεθα.
11947	ΒΑΣΙΛΕΙΩΝ Δ 7:16	σεμισάλεως	\vs{16}Καὶ ἐξῆλθεν ὁ λαὸς καὶ διήρπασεν τὴν παρεμβολὴν Συρίας· καὶ ἐγένετο μέτρον σεμισάλεως σίκλου, κατὰ τὸ ῥῆμα Κυρίου, καὶ δίμετρον κριθῶν σίκλου.
11970	ΒΑΣΙΛΕΙΩΝ Δ 8:15	μαχβὰρ	\vs{15}Καὶ ἐγένετο τῇ ἐπαύριον, καὶ ἔλαβε τὸ μαχβὰρ καὶ ἔβαψεν ἐν τῷ ὕδατι, καὶ περιέβαλεν ἐπὶ τὸ πρόσωπον αὐτοῦ, καὶ ἀπέθανε· καὶ ἐβασίλευσεν Ἀζαὴλ ἀντʼ αὐτοῦ.
11994	ΒΑΣΙΛΕΙΩΝ Δ 9:4	προδάριον	\vs{4}Καὶ ἐπορεύθη τὸ προδάριον ὁ παιφήτης εἰς Ῥεμμὼθ Γαλαάδ.
11994	ΒΑΣΙΛΕΙΩΝ Δ 9:4	παιφήτης	\vs{4}Καὶ ἐπορεύθη τὸ προδάριον ὁ παιφήτης εἰς Ῥεμμὼθ Γαλαάδ.
11998	ΒΑΣΙΛΕΙΩΝ Δ 9:7	ἐξολοθρεύσεις	\vs{7}Καὶ ἐξολοθρεύσεις τὸν οἶκον Ἀχαὰβ τοῦ κυρίου σου ἐκ προσώπου σου, καὶ ἐκδικὴσεις τὰ αἵματα τῶν δούλων μου τῶν προφητῶν, καὶ τὰ αἵματα πάντων τῶν δούλων Κυρίου ἐκ χειρὸς Ἰεζάβελ,
11999	ΒΑΣΙΛΕΙΩΝ Δ 9:8	ἐξολθρεύσεις	\vs{8}καὶ ἐκ χειρὸς ὅλου τοῦ οἴκου Ἀχαὰβ, καὶ ἐξολθρεύσεις τῷ οἴκῳ Ἀχαὰβ οὐροῦντα πρὸς τοῖχον, καὶ συνεχόμενον καὶ ἐγκαταλελειμμένον ἐν Ἰσραήλ.
12001	ΒΑΣΙΛΕΙΩΝ Δ 9:10	Ἰσζράελ	\vs{10}Καὶ τὴν Ἰεζάβελ καταφάγονται οἱ κύνες ἐν τῇ μερίδι Ἰσζράελ, καὶ οὐκ ἔστιν ὁ θάπτων· καὶ ἤνοιξε τὴν θύραν καὶ ἔφυγε.
12003	ΒΑΣΙΛΕΙΩΝ Δ 9:11	ἐπίληπτος	\vs{11}Καὶ Ἰοὺ ἐξῆλθε πρὸς τοὺς παῖδας τοῦ κυρίου αὐτοῦ, καὶ εἶπαν αὐτῷ, εἰρήνη; τί ὅτι εἰσῆλθεν ὁ ἐπίληπτος οὗτος πρὸς σέ; καὶ εἶπεν αὐτοῖς, ὑμεῖς οἴδατε τὸν ἄνδρα καὶ τὴν ἀδολεσχίαν αὐτοῦ.
12008	ΒΑΣΙΛΕΙΩΝ Δ 9:15	Ἰσζράελ	\vs{15}Καὶ ἀπέστρεψεν Ἰωρὰμ ὁ βασιλεὺς ἰατρευθῆναι ἐν Ἰσζράελ ἀπὸ τῶν πληγῶν ὧν ἔπαισαν αὐτὸν οἱ Σύροι ἐν τῷ πολεμεῖν αὐτὸς μετὰ Ἀζαὴλ βασιλέως Συρίας.
12020	ΒΑΣΙΛΕΙΩΝ Δ 9:24	ἀνὰμέσον	\vs{24}Καὶ ἔπλησεν Ἰοὺ τὴν χεῖρα αὐτοῦ ἐν τῷ τόξῳ, καὶ ἐπάταξε τὸν Ἰωρὰμ ἀνὰμέσον τῶν βραχιόνων αὐτοῦ, καὶ ἐξῆλθε τὸ βέλος αὐτοῦ διὰ τῆς καρδίας αὐτοῦ, καὶ ἔκαμψεν ἐπὶ τὰ γόνατα αὐτοῦ.
12024	ΒΑΣΙΛΕΙΩΝ Δ 9:27	Βαιθγάν	\vs{27}Καὶ Ὀχοζίας βασιλεὺς Ἰούδα εἶδε καὶ ἔφυγεν ὁδὸν Βαιθγάν· καὶ ἐδίωξεν ὀπίσω αὐτοῦ Ἰοὺ, καὶ εἶπε, καί γε αὐτόν· καὶ ἐπάταξεν αὐτὸν πρὸς τῷ ἅρματι ἐν τῷ ἀναβαίνειν Γαῒ, ἥ ἐστιν Ἰεβλαάμ· καὶ ἔφυγεν εἰς Μαγεδδὼ, καὶ ἀπέθανεν ἐκεῖ.
12029	ΒΑΣΙΛΕΙΩΝ Δ 9:30	ἐστιμμίσατο	\vs{30}Καὶ ἦλθεν Ἰοὺ ἐπὶ Ἰεζράελ· καὶ Ἰεζάβελ ἤκουσε, καὶ ἐστιμμίσατο τοὺς ὀφθαλμοὺς αὐτῆς, καὶ ἠγάθυνε τὴν κεφαλὴν αὐτῆς, καὶ διέκυψε διὰ τῆς θυρίδος.
12033	ΒΑΣΙΛΕΙΩΝ Δ 9:34	θυλάτηρ	\vs{34}Καὶ εἰσῆλθε καὶ ἔφαγε καὶ ἔπιεν, καὶ εἶπε, ἐπισκέψασθε δὴ τὴν κατηραμένην ταύτην, καὶ θάψατε αὐτὴν, ὅτι θυλάτηρ βασιλέως ἐστί.
12036	ΒΑΣΙΛΕΙΩΝ Δ 9:37	Ἰεζραλ	\vs{37}Καὶ ἔσται τὸ θνησιμαῖον Ἰεζάβελ ὡς κοπρία ἐπὶ προσώπου τοῦ ἀγροῦ ἐν τῇ μερίδι Ἰεζραλ, ὥστε μὴ εἰπεῖν αὐτοὺς, Ἰεζάβελ.
12063	ΒΑΣΙΛΕΙΩΝ Δ 10:20	ἐκήρυξν	\vs{20}Καὶ εἶπεν Ἰοὺ, ἁγιάσατε ἱερείαν τῷ Βάαλ· καὶ ἐκήρυξν.
12064	ΒΑΣΙΛΕΙΩΝ Δ 10:21	προθῆται	\vs{21}Καὶ ἀπέστειλεν Ἰοὺ ἐν παντὶ Ἰσραὴλ, λέγων, καὶ νῦν πάντες οἱ δοῦλοι, καὶ πάντες οἱ ἱερεῖς αὐτοῦ, καὶ πάντες οἱ προθῆται αὐτοῦ, μηδεὶς ἀπολιπέσθω, ὅτι θυσίαν μεγάλην ποιῶ· ὃς ἂν ἀπολειφθῇ, οὐ ζήσεται· καὶ ἦλθον πάντες οἱ δοῦλοι τοῦ Βάαλ, καὶ πάντες οἱ ἱερεῖς αὐτοῦ, καὶ πάντες οἱ προφῆται αὐτοῦ· οὐ κατελείφθη ἀνὴρ ὃς οὐ παρεγένετο· καὶ εἰσῆλθον εἰς τὸν οἶκον τοῦ Βάαλ· καὶ ἐπλήσθη ὁ οἶκος τοῦ Βάαλ στόμα εἰς στόμα.
12064	ΒΑΣΙΛΕΙΩΝ Δ 10:21	ἀπολιπέσθω	\vs{21}Καὶ ἀπέστειλεν Ἰοὺ ἐν παντὶ Ἰσραὴλ, λέγων, καὶ νῦν πάντες οἱ δοῦλοι, καὶ πάντες οἱ ἱερεῖς αὐτοῦ, καὶ πάντες οἱ προθῆται αὐτοῦ, μηδεὶς ἀπολιπέσθω, ὅτι θυσίαν μεγάλην ποιῶ· ὃς ἂν ἀπολειφθῇ, οὐ ζήσεται· καὶ ἦλθον πάντες οἱ δοῦλοι τοῦ Βάαλ, καὶ πάντες οἱ ἱερεῖς αὐτοῦ, καὶ πάντες οἱ προφῆται αὐτοῦ· οὐ κατελείφθη ἀνὴρ ὃς οὐ παρεγένετο· καὶ εἰσῆλθον εἰς τὸν οἶκον τοῦ Βάαλ· καὶ ἐπλήσθη ὁ οἶκος τοῦ Βάαλ στόμα εἰς στόμα.
12071	ΒΑΣΙΛΕΙΩΝ Δ 10:27	ἔπαξαν	\vs{27}Καὶ κατέσπασαν τὰς στήλας τοῦ Βάαλ, καὶ ἔπαξαν αὐτὸν εἰς λυτρῶνας ἕως τῆς ἡμέρας ταύτης.
12083	ΒΑΣΙΛΕΙΩΝ Δ 10:36	εἰκοσιοκτὼ	\vs{36}Καὶ αἱ ἡμέραι ἃς ἐβασίλευσεν Ἰοὺ ἐπὶ Ἰσραὴλ εἰκοσιοκτὼ ἔτη ἐν Σαμαρείᾳ.
12092	ΒΑΣΙΛΕΙΩΝ Δ 11:6	φυλάξτε	\vs{6}καὶ φυλάξατε φυλακὴν οἴκου τοῦ βασιλέως ἐν τῷ πυλῶνι, καὶ τὸ τρίτον ἐν τῇ πύλῃ τῶν ὁδῶν, καὶ τὸ τρίτον τῆς πύλης ὀπίσω τῶν παρατρεχόντων, καὶ φυλάξτε τὴν φυλακὴν τοῦ οἴκου.
12106	ΒΑΣΙΛΕΙΩΝ Δ 11:17	ἀναμέσον	\vs{17}Καὶ διέθετο Ἰωδαὲ διαθήκην ἀναμέσον Κυρίου καὶ ἀναμέσον τοῦ βασιλέως καὶ ἀναμέσον τοῦ λαοῦ, τοῦ εἶναι εἰς λαὸν τῷ Κυρίῳ· καὶ ἀναμέσον τοῦ βασιλέως καὶ ἀναμέσον τοῦ λαοῦ.
12106	ΒΑΣΙΛΕΙΩΝ Δ 11:17	ἀναμέσον	\vs{17}Καὶ διέθετο Ἰωδαὲ διαθήκην ἀναμέσον Κυρίου καὶ ἀναμέσον τοῦ βασιλέως καὶ ἀναμέσον τοῦ λαοῦ, τοῦ εἶναι εἰς λαὸν τῷ Κυρίῳ· καὶ ἀναμέσον τοῦ βασιλέως καὶ ἀναμέσον τοῦ λαοῦ.
12106	ΒΑΣΙΛΕΙΩΝ Δ 11:17	ἀναμέσον	\vs{17}Καὶ διέθετο Ἰωδαὲ διαθήκην ἀναμέσον Κυρίου καὶ ἀναμέσον τοῦ βασιλέως καὶ ἀναμέσον τοῦ λαοῦ, τοῦ εἶναι εἰς λαὸν τῷ Κυρίῳ· καὶ ἀναμέσον τοῦ βασιλέως καὶ ἀναμέσον τοῦ λαοῦ.
12106	ΒΑΣΙΛΕΙΩΝ Δ 11:17	ἀναμέσον	\vs{17}Καὶ διέθετο Ἰωδαὲ διαθήκην ἀναμέσον Κυρίου καὶ ἀναμέσον τοῦ βασιλέως καὶ ἀναμέσον τοῦ λαοῦ, τοῦ εἶναι εἰς λαὸν τῷ Κυρίῳ· καὶ ἀναμέσον τοῦ βασιλέως καὶ ἀναμέσον τοῦ λαοῦ.
12106	ΒΑΣΙΛΕΙΩΝ Δ 11:17	ἀναμέσον	\vs{17}Καὶ διέθετο Ἰωδαὲ διαθήκην ἀναμέσον Κυρίου καὶ ἀναμέσον τοῦ βασιλέως καὶ ἀναμέσον τοῦ λαοῦ, τοῦ εἶναι εἰς λαὸν τῷ Κυρίῳ· καὶ ἀναμέσον τοῦ βασιλέως καὶ ἀναμέσον τοῦ λαοῦ.
12124	ΒΑΣΙΛΕΙΩΝ Δ 12:10	ἁμμαζειβὶ	\vs{10}Καὶ ἔλαβεν Ἰωδαὲ ὁ ἱερεὺς κιβωτὸν μίαν, καὶ ἔτρησε τρώγλην ἐπὶ τῇς σανίδος αὐτῆς, καὶ ἔδωκεν αὐτὴν παρὰ ἁμμαζειβὶ ἐν τῷ οἴκῳ ἀδρος οἴκου Κυρίου· και ἔδωκας οἱ ἱερεῖς οἱ ἱεπεῖς φυλάσσοντες τὸν σταθμὸν πᾶν τὸ ἀργύριον τὸ εὑρεθὲν ἐν οἴκῳ Κυρίου·
12124	ΒΑΣΙΛΕΙΩΝ Δ 12:10	ἀδρος	\vs{10}Καὶ ἔλαβεν Ἰωδαὲ ὁ ἱερεὺς κιβωτὸν μίαν, καὶ ἔτρησε τρώγλην ἐπὶ τῇς σανίδος αὐτῆς, καὶ ἔδωκεν αὐτὴν παρὰ ἁμμαζειβὶ ἐν τῷ οἴκῳ ἀδρος οἴκου Κυρίου· και ἔδωκας οἱ ἱερεῖς οἱ ἱεπεῖς φυλάσσοντες τὸν σταθμὸν πᾶν τὸ ἀργύριον τὸ εὑρεθὲν ἐν οἴκῳ Κυρίου·
12124	ΒΑΣΙΛΕΙΩΝ Δ 12:10	ἱεπεῖς	\vs{10}Καὶ ἔλαβεν Ἰωδαὲ ὁ ἱερεὺς κιβωτὸν μίαν, καὶ ἔτρησε τρώγλην ἐπὶ τῇς σανίδος αὐτῆς, καὶ ἔδωκεν αὐτὴν παρὰ ἁμμαζειβὶ ἐν τῷ οἴκῳ ἀδρος οἴκου Κυρίου· και ἔδωκας οἱ ἱερεῖς οἱ ἱεπεῖς φυλάσσοντες τὸν σταθμὸν πᾶν τὸ ἀργύριον τὸ εὑρεθὲν ἐν οἴκῳ Κυρίου·
12126	ΒΑΣΙΛΕΙΩΝ Δ 12:11	ἔσθιγξαν	\vs{11}Καὶ ἐγένετο ὡς εἶδον ὅτι πολὺ τὸ ἀργύριον ἐν τῇ κιβωτῷ, καὶ ἀνέβη ὁ γραμματεὺς τοῦ βασιλέως καὶ ὁ ἱερεὺς ὁ μέγας, καὶ ἔσθιγξαν καὶ ἠρίθμησαν τὸ ἀργύριον τὸ εὑρεθὲν ἐν οἴκῳ Κυρίου.
12138	ΒΑΣΙΛΕΙΩΝ Δ 12:21	Σελά	\vs{21}Καὶ ἀνέστησαν οἱ δοῦλοι αὐτοῦ καὶ ἔδησαν πάντα σύνδεσμον, καὶ ἐπάταξαν τὸν Ἰωὰς ἐν οἴκῳ Μαλλὼ τῷ ἐν Σελά.
12139	ΒΑΣΙΛΕΙΩΝ Δ 12:22	Ἰεζιρχὰρ	\vs{22}Καὶ Ἰεζιρχὰρ υἱὸς Ἱεμουὰθ, καὶ Ἰεζεβοὺθ ὁ υἱὸς αὐτοῦ Σωμὴρ, οἱ δοῦλοι αὐτοῦ, ἐπάταξαν αὐτὸν καὶ ἀπέθανε, καὶ ἔθαψαν αὐτὸν μετὰ τῶν πατέρων αὐτοῦ ἑν πόλει Δαυίδ· καὶ ἐβασίλευσεν Ἀμεσσείας υἱὸς αὐτοῦ ἀντʼ αὐτοῦ.
12162	ΒΑΣΙΛΕΙΩΝ Δ 13:17	τόζευσον	\vs{17}καὶ εἶπεν, ἄνοιξον τὴν θυρίδα κατʼ ἀνατολάς· καὶ ἤνοιξε· καὶ εἶπεν Ἑλισαιὲ, τόζευσον· καὶ ἐτόζευσε· καὶ εἶπε, βέλος σωτηρίας τῷ Κυρίῳ, καὶ βέλος σωτηρίας ἐν Συρίᾳ, καὶ πατάξεις τὴν Συρίαν ἐν Ἀφὲκ ἕως συντελείας.
12162	ΒΑΣΙΛΕΙΩΝ Δ 13:17	ἐτόζευσε	\vs{17}καὶ εἶπεν, ἄνοιξον τὴν θυρίδα κατʼ ἀνατολάς· καὶ ἤνοιξε· καὶ εἶπεν Ἑλισαιὲ, τόζευσον· καὶ ἐτόζευσε· καὶ εἶπε, βέλος σωτηρίας τῷ Κυρίῳ, καὶ βέλος σωτηρίας ἐν Συρίᾳ, καὶ πατάξεις τὴν Συρίαν ἐν Ἀφὲκ ἕως συντελείας.
12170	ΒΑΣΙΛΕΙΩΝ Δ 13:23	ᾠκτείρησεν	\vs{23}Καὶ ἠλέησε Κύριος αὐτοὺς καὶ ᾠκτείρησεν αὐτούς, καὶ ἐπέβλεψεν ἐπʼ αὐτοὺς διὰ τὴν διαθήκην αὐτοῦ τὴν μετὰ Ἁβραὰμ καὶ Ἰσαὰκ καὶ Ἰακὼβ, καὶ οὐκ ἠθέλησε Κύριος διαφθεῖραι αὐτοὺς, καὶ οὐκ ἀπέῤῥιψεν αὐτοὺς ἀπὸ τοῦ προσώπου αὐτοῦ.
12176	ΒΑΣΙΛΕΙΩΝ Δ 14:2	Ἰωαδὶμ	\vs{2}Υἱὸς εἴκοσι καὶ πέντε ἐτῶν ἦν ἐν τῷ βασιλεύειν αὐτὸν, καὶ εἴκοσι καὶ ἐννέα ἔτη ἐβασίλευσεν ἐν Ἰερουσαλὴμ, καὶ ὄνομα τῆς μητρὸς αὐτοῦ Ἰωαδὶμ ἐξ Ἱερουσαλήμ.
12181	ΒΑΣΙΛΕΙΩΝ Δ 14:7	γεμελὲδ	\vs{7}Αὐτὸς ἐπάταξε τὴν Ἐδὼμ ἐν γεμελὲδ δέκα χιλιάδας, καὶ συνέλαβε τὴν πέτραν ἐν τῷ πολέμῳ, καὶ ἐκάλεσε τὸ ὄνομα αὐτῆς Ἰεθοὴλ ἕως τῆς ἡμέρας ταύτης.
12181	ΒΑΣΙΛΕΙΩΝ Δ 14:7	Ἰεθοὴλ	\vs{7}Αὐτὸς ἐπάταξε τὴν Ἐδὼμ ἐν γεμελὲδ δέκα χιλιάδας, καὶ συνέλαβε τὴν πέτραν ἐν τῷ πολέμῳ, καὶ ἐκάλεσε τὸ ὄνομα αὐτῆς Ἰεθοὴλ ἕως τῆς ἡμέρας ταύτης.
12185	ΒΑΣΙΛΕΙΩΝ Δ 14:10	ἱνατί	\vs{10}Τύπτων ἐπάταξας τὴν Ἰδουμαίαν, καὶ ἐπῇρέ σε καρδία σου· ἐνδοξάσθητι καθήμενος ἐν τῷ οἴκῳ σου, καὶ ἱνατί ἐρίζεις ἐν κακίᾳ σου; καὶ πεσῇ σὺ καὶ Ἰούδας μετὰ σοῦ.
12205	ΒΑΣΙΛΕΙΩΝ Δ 14:25	Γεθχοφέρ	\vs{25}Αὐτὸς ἀπέστησε τὸ ὅριον Ἰσραὴλ ἀπὸ εἰσόδου Αἰμὰθ ἕως τῆς θαλάσσης τῆς Ἄραβα, κατὰ τὸ ῥῆμα Κυρίου Θεοῦ Ἰσραὴλ ὃ ἐλάλησεν ἐν χειρὶ δούλου αὐτοῦ Ἰῶνα υἱοῦ Ἀμαθὶ τοῦ προφήτου τοῦ ἐκ Γεθχοφέρ.
12214	ΒΑΣΙΛΕΙΩΝ Δ 15:2	πεντηκονταδύο	\vs{2}Υἱὸς ἑκκαίδεκα ἐτῶν ἦν ἐν τῷ βασιλεύειν αὐτὸν, καὶ πεντηκονταδύο ἔτη ἐβασίλευσεν ἐν Ἱερουσαλὴμ, καὶ ὄνομα τῇ μητρὶ αὐτοῦ Ἱεχελία ἐξ Ἱερουσαλήμ.
12214	ΒΑΣΙΛΕΙΩΝ Δ 15:2	Ἱεχελία	\vs{2}Υἱὸς ἑκκαίδεκα ἐτῶν ἦν ἐν τῷ βασιλεύειν αὐτὸν, καὶ πεντηκονταδύο ἔτη ἐβασίλευσεν ἐν Ἱερουσαλὴμ, καὶ ὄνομα τῇ μητρὶ αὐτοῦ Ἱεχελία ἐξ Ἱερουσαλήμ.
12229	ΒΑΣΙΛΕΙΩΝ Δ 15:13	ἐννάτῳ	\vs{13}Καὶ Σελλοὺμ υἱὸς Ἰαβὶς ἐβασίλευσε· καὶ ἐν ἔτει τριακοστῷ καὶ ἐννάτῳ Ἀζαρίᾳ βασιλεῖ Ἰούδα ἐβασίλευσε Σελλοὺμ μῆνα ἡμερῶν ἐν Σαμαρείᾳ.
12235	ΒΑΣΙΛΕΙΩΝ Δ 15:17	ἐννάτῳ	\vs{17}Ἐν ἔτει τριακοστῷ καὶ ἐννάτῳ τῷ Ἀζαρίᾳ βασιλεῖ Ἰούδα ἐβασίλευσε Μαναὴμ υἱὸς Γαδδὶ ἐπὶ Ἰσραὴλ ἐν Σαμαρείᾳ δέκα ἔτη.
12237	ΒΑΣΙΛΕΙΩΝ Δ 15:19	Φονὰ	\vs{19}Ἐν ταῖς ἡμέραις αὐτοῦ ἀνέβη Φονὰ βασιλεὺς Ἀσσυρίων ἐπὶ τὴν γῆν, καὶ Μαναὴμ ἔδωκε τῷ Φουὰ χίλια τάλαντα ἀργυρίου εἶναι τὴν χεῖρα αὐτοῦ μετʼ αὐτοῦ.
12249	ΒΑΣΙΛΕΙΩΝ Δ 15:29	Γαλαὰν	\vs{29}Ἐν ταῖς ἡμέραις Φακεὲ βασιλέως Ἰσραὴλ ἦλθε Θαλγαθφελλασὰρ βασιλεὺς Ἀσσυρίων, καὶ ἔλαβε τὴν Αἲν καὶ τὴν Ἀβὲλ καὶ τὴν Θαμααχὰ καὶ τὴν Ἀνιὼχ καὶ τὴν Κενὲζ καὶ τὴν Ἀσὼρ καὶ τὴν Γαλαὰν καὶ τὴν Γαλιλαίαν, πᾶσαν γῆν Νεφθαλὶ, καὶ ἀπῳκισεν αὐτοὺς εἰς Ἀσσυρίους.
12279	ΒΑΣΙΛΕΙΩΝ Δ 16:14	ἀναμέσον	\vs{14}τὸ ἀπέναντι Κυρίου· καὶ προσήγαγε τὸ πρόσωπον τοῦ οἴκου Κυρίου, ἀπὸ τοῦ ἀναμέσον τοῦ θυσιαστηρίου καὶ ἀπὸ τοῦ ἀναμέσον τοῦ οἴκου Κυρίου· καὶ ἔδειξεν αὐτὸ ἐπὶ μηρὸν τοῦ θυσιαστηρίου κατὰ βοῤῥᾶν.
