Line Number	Verse Reference	Word	Matched Variation	Verse Match?	Area Match?	Full Line
7695	ΙΗΣΟΥΣ ΝΑΥΗ 24:7	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{7}Καὶ ἀνεβοήσαμεν πρὸς Κύριον· καὶ ἔδωκε νεφέλην καὶ γνόφον ἀναμέσον ἡμῶν καὶ ἀναμέσον τῶν Αἰγυπτίων, καὶ ἐπήγαγεν ἐπʼ αὐτοὺς τὴν θάλασσαν, καὶ ἐκάλυψεν αὐτούς· καὶ εἴδοσαν οἱ ὀφθαλμοὶ ὑμῶν ὅσα ἐποίησε Κύριος ἐν γῇ· Αἰγύπτῳ· καὶ ἦτε ἐν τῇ ἐρήμῳ ἡμέρας πλείους.
7695	ΙΗΣΟΥΣ ΝΑΥΗ 24:7	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{7}Καὶ ἀνεβοήσαμεν πρὸς Κύριον· καὶ ἔδωκε νεφέλην καὶ γνόφον ἀναμέσον ἡμῶν καὶ ἀναμέσον τῶν Αἰγυπτίων, καὶ ἐπήγαγεν ἐπʼ αὐτοὺς τὴν θάλασσαν, καὶ ἐκάλυψεν αὐτούς· καὶ εἴδοσαν οἱ ὀφθαλμοὶ ὑμῶν ὅσα ἐποίησε Κύριος ἐν γῇ· Αἰγύπτῳ· καὶ ἦτε ἐν τῇ ἐρήμῳ ἡμέρας πλείους.
7697	ΙΗΣΟΥΣ ΝΑΥΗ 24:8	ἐξωλοθρεύσατε	ἐξωλεθρεύσατε	Yes	No	\vs{8}Καὶ ἤγαγεν ἡμᾶς εἰς γῆν Ἀμοῤῥαίων τῶν κατοικούντων πέραν τοῦ Ἰορδάνου, καὶ παρέδωκεν αὐτοὺς Κύριος εἰς τὰς χεῖρας ἡμῶν· καὶ κατεκληρονομήσατε τὴν γῆν αὐτῶν, καὶ ἐξωλοθρεύσατε αὐτοὺς ἀπὸ προσώπου ὑμῶν.
7736	ΙΗΣΟΥΣ ΝΑΥΗ 24:33	δεκαοκτώ	δέκα ὀκτώ	Yes	No	\vs{33b}οἱ δὲ υἱοὶ Ἰσραὴλ ἀπήλθοσαν ἕκαστος εἰς τὸν τόπον αὐτῶν, καὶ εἰς τὴν ἑαυτῶν πόλιν· καὶ ἐσέβοντο οἱ υἱοὶ Ἰσραὴλ τὴν Ἀστάρτην, καὶ Ἀσταρὼθ, καὶ τοὺς θεοὺς τῶν ἐθνῶν τῶν κύκλῳ αὐτῶν· καὶ παρέδωκεν αὐτοὺς Κύριος εἰς χεῖρας Ἐγλὼμ τῷ βασιλεῖ Μωὰβ, καὶ ἐκυρίευσεν αὐτῶν ἔτη δεκαοκτώ.
7763	ΚΡΙΤΑΙ 1:17	ἐξωλόθρευσαν	ἐξωλέθρευσαν	Yes	No	\vs{17}Καὶ ἐπορεύθη Ἰούδας μετὰ Συμεὼν τοῦ ἀδελφοῦ αὐτοῦ, καὶ ἔκοψε τὸν Χαναναῖον τὸν κατοικοῦντα Σεφὲθ, καὶ ἐξωλόθρευσαν αὐτους· καὶ ἐκάλεσε τὸ ὄνομα τῆς πόλεως, Ἀνάθεμα.
7775	ΚΡΙΤΑΙ 1:26	Χεττίν	χεττείν	Yes	No	\vs{26}Καὶ ἐπορεύθη ὁ ἀνὴρ εἰς γῆν Χεττίν· καὶ ᾠκοδόμησεν ἐκεῖ πόλιν, καὶ ἐκάλεσε τὸ ὄνομα αὐτῆς Λουζά· τοῦτο ὄνομα αὐτῆς ἕως τῆς ἡμέρας ταύτης.
7836	ΚΡΙΤΑΙ 3:14	δεκαοκτώ	δέκα ὀκτώ	Yes	No	\vs{14}Καὶ ἐδούλευσαν οἱ υἱοὶ Ἰσραὴλ τῷ Ἐγλὼμ βασιλεῖ Μωὰβ ἔτη δεκαοκτώ.
7864	ΚΡΙΤΑΙ 4:3	κατακράτος	κατὰ κράτος	Yes	No	\vs{3}Καὶ ἐκέκραξαν οἱ υἱοὶ Ἰσραὴλ πρὸς Κύριον, ὅτι ἐννακόσια ἅρματα σιδηρᾶ ἦν αὐτῷ· καὶ αὐτὸς ἔθλιψε τὸν Ἰσραὴλ κατακράτος εἴκοσι ἔτη.
7868	ΚΡΙΤΑΙ 4:5	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{5}Καὶ αὐτὴ ἐκάθητο ὑπὸ φοίνικα Δεββῶρα ἀναμέσον τῆς Ῥαμὰ καὶ ἀναμέσον τῆς Βαιθὴλ ἐν τῷ ὄρει Ἐφραίμ· καὶ ἀνέβαινον πρὸς αὐτὴν οἱ υἱοὶ Ἰσραὴλ εἰς κρίσιν.
7868	ΚΡΙΤΑΙ 4:5	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{5}Καὶ αὐτὴ ἐκάθητο ὑπὸ φοίνικα Δεββῶρα ἀναμέσον τῆς Ῥαμὰ καὶ ἀναμέσον τῆς Βαιθὴλ ἐν τῷ ὄρει Ἐφραίμ· καὶ ἀνέβαινον πρὸς αὐτὴν οἱ υἱοὶ Ἰσραὴλ εἰς κρίσιν.
7886	ΚΡΙΤΑΙ 4:17	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{17}Καὶ Σισάρα ἔφυγε τοῖς ποσὶν αὐτοῦ εἰς σκηνὴν Ἰαὴλ γυναικὸς Χαβὲρ ἑταίρου τοῦ Κιναίου· ὅτι εἰρήνη ἦν ἀναμέσον Ἰαβὶν βασιλέως Ἀσὼρ καὶ ἀναμέσον τοῦ οἴκου Χαβὲρ τοῦ Κιναίου.
7886	ΚΡΙΤΑΙ 4:17	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{17}Καὶ Σισάρα ἔφυγε τοῖς ποσὶν αὐτοῦ εἰς σκηνὴν Ἰαὴλ γυναικὸς Χαβὲρ ἑταίρου τοῦ Κιναίου· ὅτι εἰρήνη ἦν ἀναμέσον Ἰαβὶν βασιλέως Ἀσὼρ καὶ ἀναμέσον τοῦ οἴκου Χαβὲρ τοῦ Κιναίου.
7895	ΚΡΙΤΑΙ 4:24	ἐξωλόθρευσαν	ἐξωλέθρευσαν	Yes	No	\vs{24}Καὶ ἐπορεύετο χεὶρ τῶν υἱῶν Ἰσραὴλ πορευομένη καὶ σκληρυνομένη ἐπὶ Ἰαβὶν βασιλέα Χαναὰν, ἕως οὗ ἐξωλόθρευσαν τὸν Ἰαβὶν βασιλέα Χαναάν.
7910	ΚΡΙΤΑΙ 5:11	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{11}διηγεῖσθε, ἀπὸ φωνῆς ἀνακρουομένων ἀναμέσον ὑδρευομένων· ἐκεῖ δώσουσι δικαιοσύνας· Κύριε δικαιοσύνας αὔξησον ἐν Ἰσραήλ· τότε κατέβη εἰς τὰς πόλεις λαὸς Κυρίου.
7916	ΚΡΙΤΑΙ 5:16	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{16}Εἰς τί ἐκάθισαν ἀναμέσον τῆς διγομίας τοῦ ἀκοῦσαι συρισμοῦ ἀγελῶν εἰς διαιρέσεις Ῥουβήν; μεγάλοι ἐξετασμοὶ καρδίας.
7929	ΚΡΙΤΑΙ 5:27	Ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{27}Ἀναμέσον τῶν ποδῶν αὐτῆς κατεκυλίσθη· ἔπεσε καὶ ἐκοιμήθη ἀναμέσον τῶν ποδῶν αὐτῆς, κατακλιθεὶς ἔπεσε· καθὼς κατεκλίθη ἐκεῖ ἔπεσεν ἐξοδευθείς.
7929	ΚΡΙΤΑΙ 5:27	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{27}Ἀναμέσον τῶν ποδῶν αὐτῆς κατεκυλίσθη· ἔπεσε καὶ ἐκοιμήθη ἀναμέσον τῶν ποδῶν αὐτῆς, κατακλιθεὶς ἔπεσε· καθὼς κατεκλίθη ἐκεῖ ἔπεσεν ἐξοδευθείς.
7968	ΚΡΙΤΑΙ 6:25	ὀλοθρεύσεις	ὀλεθρεύσεις	Yes	No	\vs{25}Καὶ ἐγένετο ἐν τῇ νυκτὶ ἐκείνῃ, καὶ εἶπεν αὐτῷ Κύριος, λάβε τὸν μόσχον τὸν ταῦρον ὅς ἐστι τῷ πατρί σου, καὶ μόσχον δεύτερον ἑπταετῇ, καὶ καθελεῖς τὸ θυσιαστήριον τοῦ Βάαλ ὅ ἐστι τῷ πατρί σου, καὶ τὸ ἄλσος τὸ ἐπʼ αὐτὸ ὀλοθρεύσεις.
7969	ΚΡΙΤΑΙ 6:26	ἐξολοθρεύσεις	ἐξολεθρεύσεις	Yes	No	\vs{26}Καὶ οἰκοδομήσεις θυσιαστήριον τῷ Κυρίῳ τῷ Θεῷ σου ἐπὶ κορυφὴν Μαωζὶ τούτου ἐν τῇ παρατάξει καὶ λήψῃ τὸν μόσχον τὸν δεύτερον, καὶ ἀνοίσεις ὁλοκαυτώματα ἐν τοῖς ξύλοις τοῦ ἄλσοῦς, οὗ ἐξολοθρεύσεις.
7972	ΚΡΙΤΑΙ 6:28	τοπρωΐ	τὸ πρωί	Yes	No	\vs{28}Καὶ ὤρθρισαν οἱ ἄνδρες τῆς πόλεως τοπρωΐ· καὶ ἰδοὺ καθῄρητο τὸ θυσιαστήριον τοῦ Βάαλ, καὶ τὸ ἄλσος τὸ ἐπʼ αὐτῷ ὠλόθρευτο· καὶ εἶδον τὸν μόσχον τὸν δεύτερον, ὃν ἀνήνεγκεν ἐπὶ τὸ θυσιαστήριον τὸ ᾠκοδομημένον.
7972	ΚΡΙΤΑΙ 6:28	ὠλόθρευτο	ὠλέθρευτο	Yes	No	\vs{28}Καὶ ὤρθρισαν οἱ ἄνδρες τῆς πόλεως τοπρωΐ· καὶ ἰδοὺ καθῄρητο τὸ θυσιαστήριον τοῦ Βάαλ, καὶ τὸ ἄλσος τὸ ἐπʼ αὐτῷ ὠλόθρευτο· καὶ εἶδον τὸν μόσχον τὸν δεύτερον, ὃν ἀνήνεγκεν ἐπὶ τὸ θυσιαστήριον τὸ ᾠκοδομημένον.
7978	ΚΡΙΤΑΙ 6:33	τοαυτὸ	τὸ αὐτὸ	Yes	No	\vs{33}Καὶ πᾶσα Μαδιὰμ, καὶ Ἀμαλὴκ, καὶ υἱοὶ ἀνατολῶν συνήχθησαν ἐπὶ τοαυτὸ, καὶ παρενέβαλον ἐν τῇ κοιλάδι Ἰεζραέλ.
8033	ΚΡΙΤΑΙ 8:10	δεκαπέντε	δέκα πέντε	Yes	No	\vs{10}Καὶ Ζεβεὲ καὶ Σαλμανὰ ἐν Καρκὰρ, καὶ ἡ παρεμβολὴ αὐτῶν μετʼ αὐτῶν ὡσεὶ δεκαπέντε χιλιάδες, πάντες οἱ καταλελειμμένοι ἀπὸ πάσης παρεμβολῆς ἀλλοφύλων· καὶ οἱ πεπτωκότες, ἑκατὸν εἴκοσι χιλιάδες ἀνδρῶν σπωμένων ῥομφαίαν.
8094	ΚΡΙΤΑΙ 9:23	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{23}Καὶ ἐξαπέστειλεν ὁ Θεὸς πνεῦμα πονηρὸν ἀναμέσον Ἀβιμέλεχ καὶ ἀναμέσον τῶν ἀνδρῶν Σικίμων· καὶ ἠθέτισαν ἄνδρες Σικίμων ἐν τῷ οἴκῳ Ἀβιμέλεχ,
8094	ΚΡΙΤΑΙ 9:23	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{23}Καὶ ἐξαπέστειλεν ὁ Θεὸς πνεῦμα πονηρὸν ἀναμέσον Ἀβιμέλεχ καὶ ἀναμέσον τῶν ἀνδρῶν Σικίμων· καὶ ἠθέτισαν ἄνδρες Σικίμων ἐν τῷ οἴκῳ Ἀβιμέλεχ,
8106	ΚΡΙΤΑΙ 9:33	τοπρωῒ	τὸ πρωὶ	Yes	No	\vs{33}Καὶ ἔσται τοπρωῒ ἅμα τῷ ἀνατεῖλαι τὸν ἥλιον, ὀρθριεῖς καὶ ἐκτενεῖς ἐπὶ τὴν πόλιν· καὶ ἰδοὺ αὐτὸς καὶ ὁ λαὸς ὁ μετʼ αὐτοῦ ἐκπορεύονται πρὸς σὲ, καὶ ποιήσεις αὐτῷ ὅσα ἂν εὕρῃ ἡ χείρ σου.
8153	ΚΡΙΤΑΙ 10:12	Ἀμαλὲκ	αμαληκ	Yes	No	\vs{12}καὶ Σιδωνίων, καὶ Ἀμαλὲκ, καὶ Μαδιὰμ, οἳ ἔθλιψαν ὑμᾶς; καὶ ἐβοήσατε πρὸς μὲ, καὶ ἔσωσα ὑμᾶς ἐκ χειρὸς αὐτῶν;
8170	ΚΡΙΤΑΙ 11:6	παραταξόμεθα	παραταξώμεθα	Yes	No	\vs{6}καὶ εἶπαν τῷ Ἰεφθάε, δεῦρο καὶ ἔσῃ ἡμῖν εἰς ἀρχηγὸν, καὶ παραταξόμεθα πρὸς υἱοὺς Ἀμμών.
8174	ΚΡΙΤΑΙ 11:10	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{10}Καὶ εἶπαν οἱ πρεσβύτεροι Γαλαὰδ πρὸς Ἰεφθάε, Κύριος ἔστω ἀκούων ἀναμέσον ἡμῶν, εἰ μὴ κατὰ τὸ ῥῆμά σου οὕτω ποιήσομεν.
8194	ΚΡΙΤΑΙ 11:27	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{27}Καὶ νῦν ἐγώ εἰμι οὐχ ἥμαρτόν σοι, καὶ σὺ ποιεῖς μετʼ ἐμοῦ πονηρίαν τοῦ παρατάξασθαι ἐν ἐμοί· κρίναι Κύριος ὁ κρίνων σήμερον ἀναμέσον υἱῶν Ἰσραὴλ καὶ ἀναμέσον υἱῶν Ἀμμών.
8194	ΚΡΙΤΑΙ 11:27	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{27}Καὶ νῦν ἐγώ εἰμι οὐχ ἥμαρτόν σοι, καὶ σὺ ποιεῖς μετʼ ἐμοῦ πονηρίαν τοῦ παρατάξασθαι ἐν ἐμοί· κρίναι Κύριος ὁ κρίνων σήμερον ἀναμέσον υἱῶν Ἰσραὴλ καὶ ἀναμέσον υἱῶν Ἀμμών.
8225	ΚΡΙΤΑΙ 12:8	Ἀβαισσὰν	αβαισαν	Yes	No	\vs{8}Καὶ ἔκρινε μετʼ αὐτὸν τὸν Ἰσραὴλ Ἀβαισσὰν ἀπὸ Βηθλεέμ.
8227	ΚΡΙΤΑΙ 12:10	Ἀβαισσὰν	αβαισαν	Yes	No	\vs{10}Καὶ ἀπέθανεν Ἀβαισσὰν, καὶ ἐτάφη ἐν Βηθλεέμ.
8268	ΚΡΙΤΑΙ 13:25	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{25}Καὶ ἤρξατο πνεῦμα Κυρίου συνεκπορεύεσθαι αὐτῷ ἐν παρεμβολῇ Δὰν, καὶ ἀναμέσον Σαραὰ καὶ ἀναμέσον Ἐσθαόλ.
8268	ΚΡΙΤΑΙ 13:25	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{25}Καὶ ἤρξατο πνεῦμα Κυρίου συνεκπορεύεσθαι αὐτῷ ἐν παρεμβολῇ Δὰν, καὶ ἀναμέσον Σαραὰ καὶ ἀναμέσον Ἐσθαόλ.
8303	ΚΡΙΤΑΙ 15:4	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{4}Καὶ ἐπορεύθη Σαμψὼν, καὶ συνέλαβε τριακοσίας ἀλώπεκας, καὶ ἔλαβε λαμπάδας, καὶ ἐπέστρεψε κέρκον πρὸς κέρκον, καὶ ἔθηκε λαμπάδα μίαν ἀναμέσον τῶν δύο κέρκων καὶ ἔδησε,
8314	ΚΡΙΤΑΙ 15:13	παραδώσωμέν	παραδώσομέν	Yes	No	\vs{13}Καὶ εἶπον αὐτῷ, λέγοντες, οὐχὶ, ὅτι ἀλλʼ ἢ δεσμῷ δήσομέν σε, καὶ παραδώσωμέν σε ἐν χειρὶ αὐτῶν, καὶ θανάτῳ οὐ θανατώσωμέν σε· καὶ ἔδησαν αὐτὸν ἐν δυσὶ καλωδίοις καινοῖς, καὶ ἀνήνεγκαν αὐτὸν ἀπὸ τῆς πέτρας ἐκείνης.
8314	ΚΡΙΤΑΙ 15:13	θανατώσωμέν	θανατώσομέν	Yes	No	\vs{13}Καὶ εἶπον αὐτῷ, λέγοντες, οὐχὶ, ὅτι ἀλλʼ ἢ δεσμῷ δήσομέν σε, καὶ παραδώσωμέν σε ἐν χειρὶ αὐτῶν, καὶ θανάτῳ οὐ θανατώσωμέν σε· καὶ ἔδησαν αὐτὸν ἐν δυσὶ καλωδίοις καινοῖς, καὶ ἀνήνεγκαν αὐτὸν ἀπὸ τῆς πέτρας ἐκείνης.
8358	ΚΡΙΤΑΙ 16:25	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{25}Καὶ ὅτε ἠγαθύνθη ἡ καρδία αὐτῶν, καὶ εἶπαν, καλέσατε τὸν Σαμψὼν ἐξ οἴκου φυλακῆς, καὶ παιξάτω ἐνώπιον ἡμῶν· καὶ ἐκάλεσαν τὸν Σαμψὼν ἐξ οἴκου δεσμωτηρίου, καὶ ἔπαιζεν ἐνώπιον αὐτῶν· καὶ ἐῤῥάπιζον αὐτὸν, καὶ ἔστησαν αὐτὸν ἀναμέσον τῶν κιόνων.
8366	ΚΡΙΤΑΙ 16:31	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{31}Καὶ κατέβησαν οἱ ἀδελφοὶ αὐτοῦ, καὶ ὁ οἶκος τοῦ πατρὸς αὐτοῦ, καὶ ἔλαβον αὐτόν· καὶ ἀνέβησαν καὶ ἔθαψαν αὐτὸν ἀναμέσον Σαραὰ καὶ ἀναμέσον Ἐσθαὸλ ἐν τῷ τάφῳ Μανωὲ τοῦ πατρὸς αὐτοῦ· καὶ αὐτὸς ἔκρινε τὸν Ἰσραὴλ εἴκοσι ἔτη.
8366	ΚΡΙΤΑΙ 16:31	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{31}Καὶ κατέβησαν οἱ ἀδελφοὶ αὐτοῦ, καὶ ὁ οἶκος τοῦ πατρὸς αὐτοῦ, καὶ ἔλαβον αὐτόν· καὶ ἀνέβησαν καὶ ἔθαψαν αὐτὸν ἀναμέσον Σαραὰ καὶ ἀναμέσον Ἐσθαὸλ ἐν τῷ τάφῳ Μανωὲ τοῦ πατρὸς αὐτοῦ· καὶ αὐτὸς ἔκρινε τὸν Ἰσραὴλ εἴκοσι ἔτη.
8420	ΚΡΙΤΑΙ 18:29	τοπρότερον	τὸ πρότερον	Yes	No	\vs{29}καὶ ἐκάλεσαν τὸ ὄνομα τῆς πόλεως Δὰν, ἐν ὀνόματι Δὰν πατρὸς αὐτῶν, ὃς ἐτέχθη τῷ Ἰσραήλ· καὶ ἦν Οὐλαμαῒς ὄνομα τῆς πόλεως τοπρότερον.
8431	ΚΡΙΤΑΙ 19:5	τοπρωῒ	τὸ πρωί	Yes	No	\vs{5}Καὶ ἐγένετο τῇ ἡμέρᾳ τῇ τετάρτῃ, καὶ ὤρθρισαν τοπρωῒ καὶ ἀνέστη τοῦ πορευθῆναι, καὶ εἶπεν ὁ πατὴρ τῆς νεάνιδος πρὸς τὸν νυμφίον αὐτοῦ, στήρισον τὴν καρδιάν σου ψωμῷ ἄρτου, καὶ μετὰ τοῦτο πορεύσεσθε.
8435	ΚΡΙΤΑΙ 19:8	τοπρωῒ	τὸ πρωὶ	Yes	No	\vs{8}Καὶ ὤρθρισε τοπρωῒ τῇ ἡμέρᾳ τῇ πέμπτῃ τοῦ πορευθῆναι· καὶ εἶπεν ὁ πατὴρ τῆς νεάνιδος, στήρισον δὴ τὴν καρδίαν σου, καὶ στράτευσον ἕως κλῖναι τὴν ἡμέραν· καὶ ἔφαγον οἱ δύο.
8455	ΚΡΙΤΑΙ 19:25	τοπρωῒ	τὸ πρωί	Yes	No	\vs{25}Καὶ οὐκ εὐδόκησαν οἱ ἄνδρες τοῦ εἰσακοῦσαι αὐτοῦ· καὶ ἐπελάβετο ὁ ἀνηρ τῆς παλλακῆς αὐτοῦ, καὶ ἐξήγαγεν αὐτὴν πρὸς αὐτοὺς ἔξω· καὶ ἔγνωσαν αὐτὴν, καὶ ἐνέπαιζον ἐν αὐτῇ ὅλην τὴν νύκτα ἕως τοπρωῒ, καὶ ἐξαπέστειλαν αὐτὴν ὡς ἀνέβη τοπρωΐ.
8455	ΚΡΙΤΑΙ 19:25	τοπρωΐ	τὸ πρωί	Yes	No	\vs{25}Καὶ οὐκ εὐδόκησαν οἱ ἄνδρες τοῦ εἰσακοῦσαι αὐτοῦ· καὶ ἐπελάβετο ὁ ἀνηρ τῆς παλλακῆς αὐτοῦ, καὶ ἐξήγαγεν αὐτὴν πρὸς αὐτοὺς ἔξω· καὶ ἔγνωσαν αὐτὴν, καὶ ἐνέπαιζον ἐν αὐτῇ ὅλην τὴν νύκτα ἕως τοπρωῒ, καὶ ἐξαπέστειλαν αὐτὴν ὡς ἀνέβη τοπρωΐ.
8458	ΚΡΙΤΑΙ 19:27	τοπρωῒ	τὸ πρωὶ	Yes	No	\vs{27}Καὶ ἀνέστη ὁ ἀνὴρ αὐτῆς τοπρωῒ, καὶ ἤνοιξε τὰς θύρας τοῦ οἴκου, καὶ ἐξῆλθε τοῦ πορευθῆναι τὴν ὁδὸν αὐτοῦ· καὶ ἰδοὺ ἡ γυνὴ αὐτοῦ ἡ παλλακὴ πεπτωκυῖα παρὰ τὰς θύρας τοῦ οἴκου, καὶ αἱ χεῖρες αὐτῆς ἐπὶ τὸ πρόθυρον.
8481	ΚΡΙΤΑΙ 20:15	εἰκοσιτρεῖς	εἴκοσι τρεῖς	Yes	No	\vs{15}Καὶ ἐπεσκέπησαν οἱ υἱοὶ Βενιαμὶν ἐν τῇ ἡμέρᾳ ἐκείνῃ ἀπὸ τῶν πόλεων εἰκοσιτρεῖς χιλιάδες ἀνὴρ ἕλκων ῥομφαίαν, ἐκτὸς τῶν οἰκούντων τὴν Γαβαά, οἱ ἐπεσκέπησαν ἑπτακόσιοι ἄνδρες
8486	ΚΡΙΤΑΙ 20:19	τοπρωῒ	τὸ πρωὶ	Yes	No	\vs{19}Καὶ ἀνέστησαν οἱ υἱοὶ Ἰσραὴλ τοπρωῒ, καὶ παρενέβαλον ἐπὶ Γαβαά.
8524	ΚΡΙΤΑΙ 20:46	εἰκοσιπέντε	εἴκοσι πέντε	Yes	No	\vs{46}Καὶ ἐγένοντο πάντες οἱ πεπτωκότες ἀπὸ Βενιαμὶν, εἰκοσιπέντε χιλιάδες ἀνδρῶν ἑλκόντων ῥομφαίαν ἐν τῇ ἡμέρᾳ ἐκείνῃ· οἱ πάντες οὗτοι ἄνδρες δυνάμεως.
8592	ΡΟΥΘ 1:17	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{17}Καὶ οὗ ἐὰν ἀποθάνῃς, ἀποθανοῦμαι, κᾀκεῖ ταφήσομαι· τάδε ποιήσαι μοι Κύριος, καὶ τάδε προσθείη, ὅτι θάνατος διαστελεῖ ἀναμέσον ἐμοῦ καὶ σοῦ.
8621	ΡΟΥΘ 2:15	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{15}Καὶ ἀνέστη τοῦ συλλέγειν· καὶ ἐνετείλατο Βοὸζ τοῖς παιδαρίοις αὐτοῦ, λέγων, καί γε ἀναμέσον τῶν δραγμάτων συλλεγέτω, καὶ μὴ καταισχύνητε αὐτήν·
8648	ΡΟΥΘ 3:13	τοπρωῒ	τὸ πρωί	Yes	No	\vs{13}Αὐλίσθητι τὴν νύκτα, καὶ ἔσται τοπρωῒ ἐὰν ἀγχιστεύσῃ σε, ἀγαθόν· ἀγχιστευέτω· ἐὰν δὲ μὴ βούληται ἀγχιστεῦσαί σε, ἀγχιστεύσω σε ἐγώ· ζῇ Κύριος· κοιμήθητι ἕως τοπρωΐ.
